taxonID,scientificName,taxonRank,vernacularName
https://waarnemingen.be/species/1201065,Philoscia affinis forma trifasciata,forma,Bleke mospissebed forma trifasciata
https://waarnemingen.be/species/124,Anser indicus,species,Indische Gans
https://waarnemingen.be/species/1259,Serinus canaria,species,Kanarie
https://waarnemingen.be/species/133559,Anser anser var. domestica x Branta leucopsis,hybrid,Hybride Parkgans x Brandgans
https://waarnemingen.be/species/1390,Ondatra zibethicus,species,Bisamrat
https://waarnemingen.be/species/1400,Phoenicopterus ruber,species,Caribische Flamingo
https://waarnemingen.be/species/1401,Phoenicopterus roseus,species,Flamingo
https://waarnemingen.be/species/1402,Cygnus melancoryphus,species,Zwarthalszwaan
https://waarnemingen.be/species/1403,Mareca sibilatrix,species,Chileense Smient
https://waarnemingen.be/species/1408,Anser canagicus,species,Keizergans
https://waarnemingen.be/species/1413,Anser anser var. domestica,forma,Parkgans
https://waarnemingen.be/species/1417,Ara macao,species,Geelvleugelara
https://waarnemingen.be/species/1418,Parabuteo unicinctus,species,Woestijnbuizerd
https://waarnemingen.be/species/1424,Trachemys scripta elegans,subspecies,Roodwangschildpad
https://waarnemingen.be/species/1435,Chenonetta jubata,species,Manengans
https://waarnemingen.be/species/1440,Gyps rueppelli,species,Rüppells Gier
https://waarnemingen.be/species/1447,Spatula cyanoptera,species,Kaneeltaling
https://waarnemingen.be/species/147,Aix galericulata,species,Mandarijneend
https://waarnemingen.be/species/1475,Eudocimus albus,species,Witte Ibis
https://waarnemingen.be/species/1486,Agapornis roseicollis,species,Perzikkopagapornis
https://waarnemingen.be/species/1488,Anser caerulescens caerulescens,subspecies,Kleine Sneeuwgans
https://waarnemingen.be/species/1490,Myocastor coypus,species,Beverrat
https://waarnemingen.be/species/1491,Cyanochen cyanoptera,species,Blauwvleugelgans
https://waarnemingen.be/species/1496,Leptinotarsa decemlineata,species,Coloradokever
https://waarnemingen.be/species/1509,Rattus norvegicus,species,Bruine Rat
https://waarnemingen.be/species/151,Cairina moschata,species,Muskuseend
https://waarnemingen.be/species/151881,Pelophylax cf. bedriagae,species,Anatolische Meerkikker
https://waarnemingen.be/species/151884,Serinus canaria var. domestica,forma,Kanarie (gedomesticeerd)
https://waarnemingen.be/species/152,Alopochen aegyptiaca,species,Nijlgans
https://waarnemingen.be/species/153050,Euscorpius flavicaudis,species,Europese zwarte schorpioen
https://waarnemingen.be/species/153228,Aix sponsa x Anas platyrhynchos var. domestica,hybrid,Hybride Carolina-eend x Parkeend
https://waarnemingen.be/species/155096,Cernuella neglecta,species,Afgevlakte duinslak
https://waarnemingen.be/species/156555,Rhagoletis cingulata,species,Oost-Amerikaanse kersenboorvlieg
https://waarnemingen.be/species/156628,Pulvinaria regalis,species,Koningsdopluis
https://waarnemingen.be/species/156707,Anoplophora chinensis,species,Oost-Aziatische boktor
https://waarnemingen.be/species/156708,Anoplophora glabripennis,species,Aziatische boktor
https://waarnemingen.be/species/156736,Anas platyrhynchos x Cairina moschata,hybrid,Hybride Wilde Eend x Muskuseend
https://waarnemingen.be/species/156741,Tropidosteptes pacificus,species,Pacifische essenblindwants
https://waarnemingen.be/species/156806,Phasianus versicolor,species,Groene Fazant
https://waarnemingen.be/species/156909,Tupiocoris rhododendri,species,Rhododendronblindwants
https://waarnemingen.be/species/156941,Pectinatella magnifica,species,Waterzakmosdiertje
https://waarnemingen.be/species/156998,Supella longipalpa,species,Huiskakkerlak
https://waarnemingen.be/species/157028,Cicada orni,species,Kraakcicade
https://waarnemingen.be/species/157387,Clausinella fasciata,species,Breedgeribde venusschelp
https://waarnemingen.be/species/157618,Neogobius fluviatilis,species,Pontische stroomgrondel
https://waarnemingen.be/species/157648,Lonchura domestica,species,Japans Meeuwtje
https://waarnemingen.be/species/159051,Dreyfusia nordmannianae,species,Kaukasische sparrenluis
https://waarnemingen.be/species/159053,Eopineus strobus,species,Weymouthwolluis
https://waarnemingen.be/species/159054,Gilletteella cooleyi,species,Douglaswolluis
https://waarnemingen.be/species/159060,Viteus vitifoliae,species,Druifluis
https://waarnemingen.be/species/159141,Bruchidius siliquastri,species,Judasboomkever
https://waarnemingen.be/species/159197,Isodontia mexicana,species,Mexicaanse zwartsteel
https://waarnemingen.be/species/159430,Cicadidae indet.,multispecies,Zangcicade onbekend
https://waarnemingen.be/species/159572,Adelges laricis,species,Lorkluis
https://waarnemingen.be/species/159573,Adelges tardus,species,Late sparrenluis
https://waarnemingen.be/species/159602,Anser anser var. domestica x Branta canadensis,hybrid,Hybride Parkgans x Grote Canadese Gans
https://waarnemingen.be/species/1599,Alectoris chukar,species,Aziatische Steenpatrijs
https://waarnemingen.be/species/160007,Blastobasis adustella,species,Donkere spaandermot
https://waarnemingen.be/species/160008,Blastobasis lacticolella,species,Witte spaandermot
https://waarnemingen.be/species/160215,Thaumatotibia leucotreta,species,Afrikaanse fruitmot
https://waarnemingen.be/species/1613,Chrysolophus pictus,species,Goudfazant
https://waarnemingen.be/species/1614,Dendrocygna viduata,species,Witwangfluiteend
https://waarnemingen.be/species/1615,Vanellus spinosus,species,Sporenkievit
https://waarnemingen.be/species/1618,Nymphicus hollandicus,species,Valkparkiet
https://waarnemingen.be/species/1619,Cyanopica cooki,species,Blauwe Ekster
https://waarnemingen.be/species/1629,Branta canadensis x Branta leucopsis,hybrid,Hybride Grote Canadese Gans x Brandgans
https://waarnemingen.be/species/16599,Faxonius virilis,species,Geknobbelde Amerikaanse rivierkreeft
https://waarnemingen.be/species/1666,Anser anser x Branta canadensis,hybrid,Hybride Grauwe Gans x Grote Canadese Gans
https://waarnemingen.be/species/16663,Eriocheir sinensis,species,Chinese wolhandkrab
https://waarnemingen.be/species/16670,Urocissa erythroryncha,species,Roodsnavelkitta
https://waarnemingen.be/species/16694,Graptemys pseudogeographica,species,Zaagrugschildpad
https://waarnemingen.be/species/1674,Anas capensis,species,Kaapse Taling
https://waarnemingen.be/species/1676,Anas bahamensis,species,Bahamapijlstaart
https://waarnemingen.be/species/1681,Myiopsitta monachus,species,Monniksparkiet
https://waarnemingen.be/species/1683,Psittacus erithacus,species,Grijze Roodstaartpapegaai
https://waarnemingen.be/species/1684,Ovis gmelini musimon,subspecies,Europese Moeflon
https://waarnemingen.be/species/1699,Radjah radjah,species,Radjaheend
https://waarnemingen.be/species/171,Oxyura jamaicensis,species,Rosse Stekelstaart
https://waarnemingen.be/species/17199,Mustela putorius furo,forma,Fret
https://waarnemingen.be/species/17207,Anas castanea,species,Kastanjetaling
https://waarnemingen.be/species/17237,Tadorna cana,species,Kaapse Casarca
https://waarnemingen.be/species/1724,Lithobates catesbeianus,species,Amerikaanse stierkikker
https://waarnemingen.be/species/1732,Anser indicus x Branta leucopsis,hybrid,Hybride Indische Gans x Brandgans
https://waarnemingen.be/species/1736,Streptopelia roseogrisea,species,Izabeltortel
https://waarnemingen.be/species/1769,Alopochen aegyptiaca x Tadorna ferruginea,hybrid,Hybride Nijlgans x Casarca
https://waarnemingen.be/species/180363,Telmatogeton japonicus,species,Japanse dansmug
https://waarnemingen.be/species/180366,Trialeurodes vaporariorum,species,Kas witte vlieg
https://waarnemingen.be/species/180369,Fenestrulina delicia,species,Venstermosdiertje
https://waarnemingen.be/species/180525,Ectoedemia heringella,species,Gevlekte steeneikmineermot
https://waarnemingen.be/species/181018,Parectopa robiniella,species,Acaciawolkje
https://waarnemingen.be/species/1819,Eutamias sibiricus,species,Aziatische Grondeekhoorn
https://waarnemingen.be/species/183255,Epiphyas postvittana,species,Australische bladroller
https://waarnemingen.be/species/183595,Choreutis nemorana,species,Gevlamde skeletteermot
https://waarnemingen.be/species/18418,Neovison vison,species,Amerikaanse Nerts
https://waarnemingen.be/species/1843,Anser albifrons x Branta canadensis,hybrid,Hybride Kolgans x Grote Canadese Gans
https://waarnemingen.be/species/185418,Gambusia holbrooki,species,Oostelijk Muskietenvisje
https://waarnemingen.be/species/185433,Sacchiphantes viridis,species,Groene sparrenluis
https://waarnemingen.be/species/185491,Megascolia maculata,species,Reuzendolkwesp
https://waarnemingen.be/species/185552,Tuta absoluta,species,Tomatenmineermot
https://waarnemingen.be/species/18575,Callonetta leucophrys,species,Ringtaling
https://waarnemingen.be/species/18616,Nettapus coromandelianus,species,Coromandeleend
https://waarnemingen.be/species/18635,Sarkidiornis melanotos,species,Knobbeleend
https://waarnemingen.be/species/18640,Cernuella cisalpina,species,Griekse duinslak
https://waarnemingen.be/species/186447,Coccus hesperidum,species,Platte dopluis
https://waarnemingen.be/species/18651,Tadorna tadornoides,species,Australische Bergeend
https://waarnemingen.be/species/186716,Rhynchophorus ferrugineus,species,Rode palmkever
https://waarnemingen.be/species/18675,Lampropeltis triangulum,species,Melkslang
https://waarnemingen.be/species/18680,Mycteria ibis,species,Afrikaanse Nimmerzat
https://waarnemingen.be/species/18686,Leiothrix lutea,species,Japanse Nachtegaal
https://waarnemingen.be/species/18689,Branta sandvicensis,species,Hawaiigans
https://waarnemingen.be/species/186898,Bombus terrestris audax,subspecies,Aardhommel ssp. audax
https://waarnemingen.be/species/186901,Bombus terrestris dalmatinus,subspecies,Aardhommel ssp. dalmatinus
https://waarnemingen.be/species/186932,Pulvinaria floccifera,species,Lange wollige dopluis
https://waarnemingen.be/species/18721,Pycnonotus cafer,species,Roodbuikbuulbuul
https://waarnemingen.be/species/18724,Psittacula eupatria,species,Grote Alexanderparkiet
https://waarnemingen.be/species/18725,Amazona amazonica,species,Oranjevleugelamazone
https://waarnemingen.be/species/187269,Varroa destructor,species,Varroamijt
https://waarnemingen.be/species/18753,Macropus rufogriseus,species,Bennettwallaby
https://waarnemingen.be/species/18754,Poicephalus senegalus,species,Bonte Boertje
https://waarnemingen.be/species/18755,Psittacula cyanocephala,species,Pruimenkopparkiet
https://waarnemingen.be/species/18756,Macropus spec.,multispecies,Wallaby spec.
https://waarnemingen.be/species/187684,Phorcus lineatus,species,Tandtolhoren
https://waarnemingen.be/species/187688,Steatoda nobilis,species,Reuzensteatoda
https://waarnemingen.be/species/18786,Corbicula fluminea,species,Aziatische korfmossel
https://waarnemingen.be/species/18787,Corbicula fluminalis,species,Toegeknepen korfmossel
https://waarnemingen.be/species/1881,Monomorium pharaonis,species,Gele faraomier
https://waarnemingen.be/species/188674,Linepithema humile,species,Argentijnse mier
https://waarnemingen.be/species/188675,Camponotus vagus,species,Zwarte reuzenmier
https://waarnemingen.be/species/188680,Lasius neglectus,species,Plaagmier
https://waarnemingen.be/species/18883,Phoenicopteridae indet.,multispecies,Flamingo onbekend
https://waarnemingen.be/species/188835,Bugula neritina,species,Paars vogelkopmosdiertje
https://waarnemingen.be/species/189060,Chalcophora mariana,species,Grote dennenprachtkever
https://waarnemingen.be/species/18927,Meleagris gallopavo,species,Kalkoen
https://waarnemingen.be/species/18933,Haemorhous mexicanus,species,Mexicaanse Roodmus
https://waarnemingen.be/species/18976,Hemigrapsus takanoi,species,Penseelkrab
https://waarnemingen.be/species/19000,Cervus nippon,species,Sikahert
https://waarnemingen.be/species/19011,Hemigrapsus sanguineus,species,Blaasjeskrab
https://waarnemingen.be/species/1902,Acheta domesticus,species,Huiskrekel
https://waarnemingen.be/species/19151,Physella acuta,species,Puntige blaashoren
https://waarnemingen.be/species/19179,Chrysolophus amherstiae,species,Lady-Amherstfazant
https://waarnemingen.be/species/19196,Antigone vipio,species,Witnekkraanvogel
https://waarnemingen.be/species/19252,Carduelis carduelis x Serinus canaria,hybrid,Hybride Putter x Kanarie
https://waarnemingen.be/species/19254,Rhodospiza obsoleta,species,Vale Woestijnvink
https://waarnemingen.be/species/19258,Euplectes franciscanus,species,Oranje Wever
https://waarnemingen.be/species/19276,Spatula rhynchotis,species,Australische Slobeend
https://waarnemingen.be/species/19277,Euplectes orix,species,Grenadierwever
https://waarnemingen.be/species/19279,Bostrychia hagedash,species,Hadada ibis
https://waarnemingen.be/species/19282,Lophura leucomelanos,species,Nepalfazant
https://waarnemingen.be/species/19283,Lamprotornis splendidus,species,Prachtglansspreeuw
https://waarnemingen.be/species/19284,Cardinalis cardinalis,species,Rode Kardinaal
https://waarnemingen.be/species/19298,Cyprinus carpio x Carassius auratus,hybrid,Hybride Karper x Goudvis
https://waarnemingen.be/species/19299,Cyprinus carpio var 'farmer',variety,Boerenkarper
https://waarnemingen.be/species/19301,Lamprotornis purpureus,species,Purperglansspreeuw
https://waarnemingen.be/species/1934,Gryllodes sigillatus,species,Dierentuinkrekel
https://waarnemingen.be/species/1946,Melopsittacus undulatus,species,Grasparkiet
https://waarnemingen.be/species/194631,Barnardius zonarius,species,Port Lincolnparkiet
https://waarnemingen.be/species/195353,Mermessus trilobatus,species,Drielobbige Amerikaanse dwergspin
https://waarnemingen.be/species/195537,Chrysemys picta bellii,subspecies,Westelijke sierschildpad
https://waarnemingen.be/species/1958,Lophodytes cucullatus,species,Kokardezaagbek
https://waarnemingen.be/species/1968,Euplectes afer,species,Napoleonwever
https://waarnemingen.be/species/197279,Apis mellifera carnica,subspecies,Carnicabij
https://waarnemingen.be/species/197514,Crematogaster scutellaris,species,Rode schorpioenmier
https://waarnemingen.be/species/197583,Halyomorpha halys,species,Bruingemarmerde schildwants
https://waarnemingen.be/species/1982,Anser indicus x Branta canadensis,hybrid,Hybride Indische Gans x Grote Canadese Gans
https://waarnemingen.be/species/19862,Arion vulgaris,species,Spaanse wegslak
https://waarnemingen.be/species/19880,Cernuella aginnica,species,Franse duinslak
https://waarnemingen.be/species/19881,Cernuella virgata,species,Bolle duinslak
https://waarnemingen.be/species/19883,Cochlicella acuta,species,Slanke duinhoren
https://waarnemingen.be/species/19884,Cochlicella barbara,species,Bolle duinhoren
https://waarnemingen.be/species/199066,Grus virgo,species,Jufferkraanvogel
https://waarnemingen.be/species/199072,Trichoglossus haematodus,species,Regenbooglori
https://waarnemingen.be/species/199074,Pyrrhura perlata,species,Karmozijnbuikparkiet
https://waarnemingen.be/species/199241,Suthora webbiana,species,Bruinkopdiksnavelmees
https://waarnemingen.be/species/19930,Ferrissia californica,species,Smurfslak
https://waarnemingen.be/species/199448,Philaeus chrysops,species,Vuurspringer
https://waarnemingen.be/species/199449,Aix galericulata x Aix sponsa,hybrid,Hybride Mandarijneend x Carolina-eend
https://waarnemingen.be/species/199640,Panchlora nivea,species,Bananenkakkerlak
https://waarnemingen.be/species/19967,Limacus flavus,species,Lichte aardslak
https://waarnemingen.be/species/19969,Lithoglyphus naticoides,species,Eeltslak
https://waarnemingen.be/species/19982,Melanoides tuberculata,species,Slanke knobbelhoren
https://waarnemingen.be/species/19984,Mercenaria mercenaria,species,Amerikaanse venusschelp
https://waarnemingen.be/species/19986,Milax gagates,species,Zwarte kielnaaktslak
https://waarnemingen.be/species/20055,Tandonia budapestensis,species,Slanke kielnaaktslak
https://waarnemingen.be/species/20066,Theba pisana,species,Zandslak
https://waarnemingen.be/species/2008,Crithagra mozambica,species,Mozambiquesijs
https://waarnemingen.be/species/2010,Pavo cristatus,species,Blauwe Pauw
https://waarnemingen.be/species/2012,Spatula hottentota,species,Gouden Taling
https://waarnemingen.be/species/20163,Styela clava,species,Knotszakpijp
https://waarnemingen.be/species/20191,Zonotrichia capensis,species,Roodkraaggors
https://waarnemingen.be/species/20193,Psephotus haematonotus,species,Roodrugparkiet
https://waarnemingen.be/species/20197,Oxidus gracilis,species,Kasplatrug
https://waarnemingen.be/species/2020,Leptoptilos crumenifer,species,Afrikaanse Maraboe
https://waarnemingen.be/species/202000,Bombina orientalis,species,Chinese vuurbuikpad
https://waarnemingen.be/species/2023,Threskiornis spinicollis,species,Strohalsibis
https://waarnemingen.be/species/2025,Scopus umbretta,species,Hamerkop
https://waarnemingen.be/species/20263,Pantherophis guttatus,species,Rode rattenslang
https://waarnemingen.be/species/2028,Bucephala albeola,species,Buffelkopeend
https://waarnemingen.be/species/20306,Estrilda astrild,species,Sint-Helenafazantje
https://waarnemingen.be/species/20308,Gracupica nigricollis,species,Zwartkraagspreeuw
https://waarnemingen.be/species/20315,Callipepla californica,species,Californische Kuifkwartel
https://waarnemingen.be/species/20316,Lamprotornis chalybaeus,species,Groenstaartglansspreeuw
https://waarnemingen.be/species/20332,Felis catus,species,Huiskat
https://waarnemingen.be/species/20349,Hygromia cinctella,species,Gekielde loofslak
https://waarnemingen.be/species/2038,Hypophthalmichthys nobilis,species,Grootkopkarper
https://waarnemingen.be/species/2039,Hypophthalmichthys molitrix,species,Zilverkarper
https://waarnemingen.be/species/204227,Pachytriton labiatus,species,Chinese beeksalamander
https://waarnemingen.be/species/20475,Balearica regulorum,species,Grijze Kroonkraanvogel
https://waarnemingen.be/species/20519,Anas superciliosa,species,Wenkbrauweend
https://waarnemingen.be/species/205194,Bufotes viridis,species,Groene pad
https://waarnemingen.be/species/20573,Vidua macroura,species,Dominicanerwida
https://waarnemingen.be/species/20581,Pacifastacus leniusculus,species,Californische rivierkreeft
https://waarnemingen.be/species/20583,Stephanitis takeyai,species,Rotsheidenetwants
https://waarnemingen.be/species/205948,Xenopus laevis,species,Afrikaanse Klauwkikker
https://waarnemingen.be/species/20602,Syrmaticus reevesii,species,Koningsfazant
https://waarnemingen.be/species/20707,Psittacidae indet.,multispecies,Papegaai onbekend
https://waarnemingen.be/species/20724,Genetta genetta,species,Gewone Genetkat
https://waarnemingen.be/species/20758,Aratinga nenday,species,Nandayparkiet
https://waarnemingen.be/species/20759,Psittacara leucophthalmus,species,Witoogaratinga
https://waarnemingen.be/species/20774,Anas luzonica,species,Filipijnse Eend
https://waarnemingen.be/species/20785,Amazona aestiva,species,Blauwvoorhoofdamazone
https://waarnemingen.be/species/20795,Streptopelia tranquebarica,species,Rode Tortel
https://waarnemingen.be/species/20821,Corvus albus,species,Schildraaf
https://waarnemingen.be/species/208216,Anserini x,hybrid,Hybride Gans onbekend
https://waarnemingen.be/species/20822,Pycnonotus barbatus,species,Grauwe Buulbuul
https://waarnemingen.be/species/208249,Aedes albopictus,species,Aziatische tijgermug
https://waarnemingen.be/species/20838,Amazona ochrocephala,species,Geelvoorhoofdamazone
https://waarnemingen.be/species/20839,Lophura nycthemera,species,Zilverfazant
https://waarnemingen.be/species/209140,Megabalanus tintinnabulum,species,Zeetulp
https://waarnemingen.be/species/20927,Cynomys ludovicianus,species,Zwartstaartprairiehond
https://waarnemingen.be/species/209484,Diadumene lineata,species,Groene golfbrekeranemoon
https://waarnemingen.be/species/2095,Ameiurus nebulosus,species,Bruine dwergmeerval
https://waarnemingen.be/species/2096,Ameiurus melas,species,Zwarte dwergmeerval
https://waarnemingen.be/species/20976,Cereopsis novaehollandiae,species,Hoendergans
https://waarnemingen.be/species/20982,Cygnus buccinator,species,Trompetzwaan
https://waarnemingen.be/species/20992,Anarhynchus pecuarius,species,Herdersplevier
https://waarnemingen.be/species/21001,Anser indicus x Anser canagica,hybrid,Hybride Indische Gans x Keizergans
https://waarnemingen.be/species/21005,Branta leucopsis x Anser canagica,hybrid,Hybride Brandgans x Keizergans
https://waarnemingen.be/species/21008,Porphyrio poliocephalus,species,Grijskoppurperkoet
https://waarnemingen.be/species/210093,Zoropsis spinimana,species,Valse wolfspin
https://waarnemingen.be/species/210097,Oxycarenus lavaterae,species,Lindenspitskop
https://waarnemingen.be/species/210249,Otala lactea,species,Getande melkslak
https://waarnemingen.be/species/210251,Xerotricha conspurcata,species,Gevlekte grasslak
https://waarnemingen.be/species/210737,Lissachatina fulica,species,Afrikaanse reuzenslak
https://waarnemingen.be/species/21076,Hemimysis anomala,species,Bloedrode Kaspische aasgarnaal
https://waarnemingen.be/species/210937,Otala punctata,species,Spaanse melkslak
https://waarnemingen.be/species/21114,Himantopus mexicanus,species,Amerikaanse Steltkluut
https://waarnemingen.be/species/21115,Platalea alba,species,Afrikaanse Lepelaar
https://waarnemingen.be/species/211390,Bucculatrix ainsliella,species,Amerikaanse ooglapmot
https://waarnemingen.be/species/211444,Helix lucorum,species,Gebandeerde wijngaardslak
https://waarnemingen.be/species/211477,Stictocephala bisonia,species,Buffelcicade
https://waarnemingen.be/species/21158,Cathartes aura,species,Kalkoengier
https://waarnemingen.be/species/211622,Monetaria moneta,species,Geldkauri
https://waarnemingen.be/species/211647,Cacopsylla fulguralis,species,Elaeagnusbladvlo
https://waarnemingen.be/species/2117,Carassius gibelio,species,Giebel
https://waarnemingen.be/species/2118,Carassius auratus,species,Goudvis
https://waarnemingen.be/species/212,Cygnus atratus,species,Zwarte Zwaan
https://waarnemingen.be/species/212036,Hermetia illucens,species,Zwarte soldaatvlieg
https://waarnemingen.be/species/212129,Prokelisia marginata,species,Slijkgrascicade
https://waarnemingen.be/species/212250,Technomyrmex vitiensis,species,Witvoetmier
https://waarnemingen.be/species/212425,Parasteatoda tepidariorum,species,Broeikasspin
https://waarnemingen.be/species/212573,Vespa velutina nigrithorax,subspecies,Aziatische Hoornaar ssp. nigrithorax
https://waarnemingen.be/species/212653,Cerithium vulgatum,species,Gewone Spitshoren
https://waarnemingen.be/species/212734,Limnodrilus cervix,species,Amerikaanse schedeworm
https://waarnemingen.be/species/212759,Branchiura sowerbyi,species,Reuzenkieuwworm
https://waarnemingen.be/species/212770,Quistadrilus multisetosus,species,Amerikaanse knobbelworm
https://waarnemingen.be/species/212799,Branchiodrilus hortensis,species,Tropische kieuwworm
https://waarnemingen.be/species/212830,Potamothrix heuscheri,species,Naaldborsteltje
https://waarnemingen.be/species/212831,Potamothrix moldaviensis,species,Haarloze dolkworm
https://waarnemingen.be/species/212832,Potamothrix vejdovskyi,species,Pontocaspische dolkworm
https://waarnemingen.be/species/2144,Cyprinus carpio,species,Karper
https://waarnemingen.be/species/2146,Ctenopharyngodon idella,species,Graskarper
https://waarnemingen.be/species/2151,Lepomis gibbosus,species,Zonnebaars
https://waarnemingen.be/species/21511,Acanthoscelides obtectus,species,Stambonenkever
https://waarnemingen.be/species/21564,Gnathotrichus materiarius,species,Gnathotrichus materiarius
https://waarnemingen.be/species/2168,Oncorhynchus mykiss,species,Regenboogforel
https://waarnemingen.be/species/21777,Stenopelmus rufinasus,species,Kroosvarensnuittorretje
https://waarnemingen.be/species/2196,Pseudorasbora parva,species,Blauwband
https://waarnemingen.be/species/2205,Umbra pygmaea,species,Amerikaanse hondsvis
https://waarnemingen.be/species/2221,Sander lucioperca,species,Snoekbaars
https://waarnemingen.be/species/2242,Carpodacus sibiricus,species,Langstaartroodmus
https://waarnemingen.be/species/22436,Proterorhinus semilunaris,species,Marmergrondel
https://waarnemingen.be/species/22490,Monochamus galloprovincialis,species,Dennen geelschildboktor
https://waarnemingen.be/species/2252,Nyctereutes procyonoides,species,Marterhond
https://waarnemingen.be/species/2256,Taeniopygia guttata,species,Soendazebravink
https://waarnemingen.be/species/2260,Pholcus phalangioides,species,Grote trilspin
https://waarnemingen.be/species/2266,Psittacula derbiana,species,Lord Derby's Parkiet
https://waarnemingen.be/species/2268,Acridotheres tristis,species,Treurmaina
https://waarnemingen.be/species/2272,Anacridium aegyptium,species,Bloemkoolsprinkhaan
https://waarnemingen.be/species/2289,Eupholidoptera chabrieri,species,Westelijke Zorrosprinkhaan
https://waarnemingen.be/species/2293,Gryllus bimaculatus,species,Zuidelijke veldkrekel
https://waarnemingen.be/species/23028,Anthrenocerus australis,species,Australische tapijtkever
https://waarnemingen.be/species/23058,Carpophilus dimidiatus,species,Carpophilus dimidiatus
https://waarnemingen.be/species/2314,Chloephaga picta,species,Magelhaengans
https://waarnemingen.be/species/2315,Netta peposaca,species,Peposaka-eend
https://waarnemingen.be/species/232972,Sparassidae indet.,multispecies,Jachtkrabspin onbekend
https://waarnemingen.be/species/23326,Cartodere nodifer,species,Cartodere nodifer
https://waarnemingen.be/species/23463,Lasioderma serricorne,species,Tabakskever
https://waarnemingen.be/species/234797,Paralaoma servilis,species,Duintolletje
https://waarnemingen.be/species/234833,Zonitoides arboreus,species,Bos-glimslak
https://waarnemingen.be/species/234890,Alopochen aegyptiaca x Anas platyrhynchos,hybrid,Hybride Nijlgans x Wilde Eend
https://waarnemingen.be/species/234907,Oreochromis niloticus,species,Nijltilapia
https://waarnemingen.be/species/235,Branta canadensis / hutchinsii,multispecies,Canadese Gans onbekend
https://waarnemingen.be/species/235017,Cochlicella spec.,multispecies,Duinhoren onbekend
